,molecule_chembl_id,units,IC50,smiles,pIC50
4055,CHEMBL1828860,nM,2940.0,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccccc1,5.531652669587842
4056,CHEMBL479,nM,2947.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,5.530619864150075
4057,CHEMBL3628791,nM,2980.0,Fc1ccc(Nc2ncnc3sccc23)cc1Cl,5.525783735923745
4058,CHEMBL24944,nM,2987.0,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,5.5247647773958715
4059,CHEMBL1230609,nM,2990.0,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.52432881167557
4060,CHEMBL2348194,nM,2991.0,C[C@@H](Nc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12)c1ccccc1,5.524183586968682
4061,CHEMBL322395,nM,3000.0,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,5.522878745280337
4062,CHEMBL543661,nM,3000.0,COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1.Cl,5.522878745280337
4063,CHEMBL13485,nM,3000.0,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,5.522878745280337
4064,CHEMBL2385971,nM,3000.0,CN1CCN(Cc2ccc(C(=O)Nc3ccc(-c4cncc(C#N)c4Nc4ccc(F)c(Cl)c4)cc3)cc2)CC1,5.522878745280337
4065,CHEMBL492199,nM,3000.0,N#CC(C#N)=C(C#N)c1cc(O)c(O)c(O)c1,5.522878745280337
4066,CHEMBL2064390,nM,3000.0,CC(C)Oc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,5.522878745280337
4067,CHEMBL204715,nM,3000.0,COc1ccc2c(c1)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,5.522878745280337
4068,CHEMBL483233,nM,3000.0,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,5.522878745280337
4069,CHEMBL310798,nM,3000.0,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,5.522878745280337
4070,CHEMBL2325109,nM,3010.0,NC(=S)N1N=C(c2ccccc2)CC1c1ccc2ccccc2c1,5.521433504406156
4071,CHEMBL1242290,nM,3020.0,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.51999305704285
4072,CHEMBL1958023,nM,3030.0,Cc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1,5.518557371497695
4073,CHEMBL3633939,nM,3050.0,N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,5.515700160653214
4074,CHEMBL1272168,nM,3057.0,C=CC(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1,5.514704561273911
4075,CHEMBL2442327,nM,3060.0,C#Cc1cccc(-n2ccc3cc(OC)cc(O)c3c2=O)c1,5.514278573518419
4076,CHEMBL1173454,nM,3060.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.514278573518419
4077,CHEMBL564829,nM,3069.0,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,5.513003111568177
4078,CHEMBL1821866,nM,3080.0,COc1ccc(C2CC(c3ccc(C)c(C)c3)=NN2c2nc(-c3ccccc3)cs2)cc1,5.511449283499555
4079,CHEMBL4203804,nM,3080.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(NC(C)=O)cc2)n1,5.511449283499555
4080,CHEMBL55994,nM,3100.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1cccs1,5.508638306165727
4081,CHEMBL3604922,nM,3100.0,C=CC(=O)Nc1ccc(Oc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,5.508638306165727
4082,CHEMBL383444,nM,3100.0,COc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.508638306165727
4083,CHEMBL296582,nM,3100.0,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5.508638306165727
4084,CHEMBL4075241,nM,3100.0,COc1cc(Cl)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC,5.508638306165727
4085,CHEMBL3586177,nM,3100.0,O=C1N=C(N2CCC[C@H]2C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)S/C1=C/c1cccc(Br)n1,5.508638306165727
4086,CHEMBL599728,nM,3110.0,CCCCCCCCCCOC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.507239610973162
4087,CHEMBL1928712,nM,3130.0,Brc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,5.504455662453552
4088,CHEMBL2408826,nM,3150.0,COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5.501689446210399
4089,CHEMBL447720,nM,3160.0,O=C(O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc5c(ccn5CCc5ccccc5)c4)c3s2)C1)N1CCOCC1,5.500312917381596
4090,CHEMBL3235200,nM,3170.0,Cc1ccc2nc(Oc3ccccc3)c(/C=N/NC(=O)Cn3c([N+](=O)[O-])cnc3C)cc2c1,5.498940737782249
4091,CHEMBL519147,nM,3180.0,Nc1nc(Nc2ccc(Cl)cc2)c2cc(CCc3ccccc3)[nH]c2n1,5.497572880015568
4092,CHEMBL787,nM,3197.0,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,5.495257363728312
4093,CHEMBL186747,nM,3200.0,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC,5.494850021680094
4094,CHEMBL1958037,nM,3200.0,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1,5.494850021680094
4095,CHEMBL47940,nM,3200.0,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,5.494850021680094
4096,CHEMBL3741526,nM,3200.0,CCOC(=O)c1nn(-c2ccc(Cl)cc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.494850021680094
4097,CHEMBL3133909,nM,3200.0,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CC)cc3)c2c1,5.494850021680094
4098,CHEMBL1221512,nM,3216.0,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,5.492683959923586
4099,CHEMBL1928707,nM,3220.0,Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.492144128304169
4100,CHEMBL3740131,nM,3220.0,CCOC(=O)c1nn(-c2ccccc2)cc1C(=O)c1c(C)[nH]c(-c2ccccc2)c1-c1ccccc1,5.492144128304169
4101,CHEMBL1173651,nM,3240.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Br)cc1,5.489454989793388
4102,CHEMBL184311,nM,3250.0,Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,5.488116639021126
4103,CHEMBL3263379,nM,3250.0,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,5.488116639021126
4104,CHEMBL592707,nM,3260.0,Cc1ccc(/C=N/NC2=NC(=O)CS2)cc1,5.486782399932061
4105,CHEMBL1945446,nM,3270.0,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(Br)c1,5.485452247339714
4106,CHEMBL3425671,nM,3270.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2cccc(NC(C)=O)c2)n1,5.485452247339714
4107,CHEMBL1016,nM,3276.9,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,5.4845368116267315
4108,CHEMBL2325110,nM,3280.0,NC(=S)N1N=C(c2ccc(F)cc2)CC1c1ccc2ccccc2c1,5.484126156288321
4109,CHEMBL3628906,nM,3290.0,Cc1cc(Oc2ncnc3sc4c(c23)CCCC4)ccc1NC(=O)Nc1cccc(Br)c1,5.482804102050025
4110,CHEMBL242740,nM,3300.0,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,5.481486060122112
4111,CHEMBL522785,nM,3300.0,COc1cc2nc(Nc3cc(C)[nH]n3)nc(Nc3cccc(-c4nc5ccccc5s4)c3)c2cc1OC,5.481486060122112
4112,CHEMBL1088240,nM,3300.0,COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.481486060122112
4113,CHEMBL604485,nM,3300.0,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)c2cc1OCCCN1CCN(C)CC1,5.481486060122112
4114,CHEMBL469996,nM,3300.0,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4ccc(N5CCOCC5)c(Cl)c4)c3s2)cc1,5.481486060122112
4115,CHEMBL461140,nM,3300.0,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,5.481486060122112
4116,CHEMBL1240553,nM,3300.0,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,5.481486060122112
4117,CHEMBL103860,nM,3300.0,O=C(O)c1cc(CCc2cc(O)ccc2O)ccc1O,5.481486060122112
4118,CHEMBL2047020,nM,3310.0,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2O)c1,5.480172006224281
4119,CHEMBL3133755,nM,3315.0,O=C(Nc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1)Nc1ccc(F)c(Cl)c1,5.479516467259208
4120,CHEMBL1958019,nM,3380.0,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1,5.471083299722345
4121,CHEMBL3233765,nM,3399.0,CN1CCN(CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,5.468648835416941
4122,CHEMBL203219,nM,3400.0,Brc1cccc(Nc2ncnc3c2NCc2ccccc2O3)c1,5.468521082957745
4123,CHEMBL477197,nM,3400.0,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,5.468521082957745
4124,CHEMBL3133894,nM,3400.0,C=CC(=O)Nc1ccc2ncnc(NC3CCCCC3)c2c1,5.468521082957745
4125,CHEMBL378145,nM,3400.0,Clc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.468521082957745
4126,CHEMBL4084214,nM,3400.0,CCC(=O)N1CCC[C@@H](n2nc(-c3cccc(F)c3)c3c(N)ncnc32)C1,5.468521082957745
4127,CHEMBL169467,nM,3400.0,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,5.468521082957745
4128,CHEMBL4068695,nM,3400.0,CCC(=O)N1CC[C@H](N2C(=O)N(c3cc(OC)ccc3F)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)nc32)C1,5.468521082957745
4129,CHEMBL176702,nM,3400.0,Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,5.468521082957745
4130,CHEMBL482489,nM,3400.0,Nc1nc(Nc2cccc(Br)c2)c2cc(CCc3ccccc3Cl)[nH]c2n1,5.468521082957745
4131,CHEMBL2424795,nM,3400.0,Clc1cccc(Nc2ncnc3ccc(NCc4cccs4)cc23)c1,5.468521082957745
4132,CHEMBL1828861,nM,3430.0,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,5.464705879957229
4133,CHEMBL1812570,nM,3450.0,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.462180904926726
4134,CHEMBL3739586,nM,3450.0,Cc1ccc(-n2cc3c(-c4c[nH]c(-c5ccccc5)c4-c4ccccc4)nnc(O)c3n2)cc1,5.462180904926726
4135,CHEMBL604785,nM,3460.0,Cc1cccc(CN(Cc2ccc(O)cc2)C(=S)Nc2ccccc2)c1O,5.460923901207224
4136,CHEMBL334255,nM,3472.0,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],5.459420283495546
4137,CHEMBL480356,nM,3480.0,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(C(=O)NNc4ccccc4)cc32)c(C)c1CCC(=O)O,5.458420756053419
4138,CHEMBL1812564,nM,3490.0,O=C(/C=C/c1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.45717457304082
4139,CHEMBL1958021,nM,3490.0,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)=N1,5.45717457304082
4140,CHEMBL335931,nM,3500.0,CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,5.455931955649724
4141,CHEMBL334915,nM,3500.0,Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,5.455931955649724
4142,CHEMBL2385987,nM,3500.0,CCOc1ccc(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,5.455931955649724
4143,CHEMBL2426281,nM,3500.0,C=CC(=O)Nc1cccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)c1,5.455931955649724
4144,CHEMBL2385970,nM,3500.0,CN(C)C/C=C/C(=O)Nc1ccc(-c2cncc(C#N)c2Nc2ccc(F)c(Cl)c2)cc1,5.455931955649724
4145,CHEMBL1504817,nM,3500.0,O=C1NN(c2ccc(F)c(Cl)c2)C(=O)/C1=C\c1cccc(OC(=O)c2cccs2)c1,5.455931955649724
4146,CHEMBL1272275,nM,3503.0,O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,5.455559862682307
4147,CHEMBL2442319,nM,3510.0,C#Cc1cccc(-n2ccc3cc(OC)cc(OC)c3c2=O)c1,5.454692883534176
4148,CHEMBL3426225,nM,3518.0,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,5.453704164878557
4149,CHEMBL2047018,nM,3530.0,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2ccc(F)c(Cl)c2)c1)NO,5.452225294612178
4150,CHEMBL1928716,nM,3540.0,Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.450996737974212
4151,CHEMBL83,nM,3553.0,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.449404792510672
4152,CHEMBL3740930,nM,3560.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccccc2)nc1C(=O)Nc1ccccc1,5.448550002027124
4153,CHEMBL17157,nM,3566.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,5.447818661160664
4154,CHEMBL597708,nM,3580.0,CCCCCCCCCNC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,5.446116973356125
4155,CHEMBL1762110,nM,3580.0,CC(=O)NC[C@H]1CC[C@H](c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn32)CC1,5.446116973356125
4156,CHEMBL3740923,nM,3600.0,Oc1nnc(-c2c[nH]c(-c3ccccc3)c2-c2ccccc2)c2cn(-c3ccccc3)nc12,5.443697499232712
4157,CHEMBL2424794,nM,3600.0,O=C(/C=C/c1cccnc1Cl)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.443697499232712
4158,CHEMBL3604941,nM,3600.0,C=CC(=O)Nc1cccc(Oc2nc(Nc3n[nH]c4ccccc34)cc(N3CCN(C(C)=O)CC3)n2)c1,5.443697499232712
4159,CHEMBL132169,nM,3600.0,COc1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,5.443697499232712
4160,CHEMBL60472,nM,3600.0,COc1ccc2c(C(=O)Nc3ccccc3)c(SSc3c(C(=O)Nc4ccccc4)c4ccc(OC)cc4n3C)n(C)c2c1,5.443697499232712
4161,CHEMBL1812561,nM,3610.0,O=C(/C=C/c1ccccc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.442492798094342
4162,CHEMBL1172803,nM,3620.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(Cl)cc1,5.441291429466834
4163,CHEMBL1242751,nM,3660.0,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,5.436518914605589
4164,CHEMBL3741960,nM,3670.0,Cc1c(C(=O)c2coc3ccc(O)cc23)[nH]c(-c2ccccc2)c1-c1ccccc1,5.435333935747911
4165,CHEMBL2070195,nM,3680.0,O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C1COc2ccccc2O1,5.434152181326482
4166,CHEMBL3604915,nM,3700.0,CCC(=O)Nc1cccc(-c2nc(Nc3cc[nH]n3)c3ccccc3n2)c1,5.431798275933005
4167,CHEMBL104466,nM,3700.0,COc1cc2ncc(N[C@H]3CC[C@H](O)CC3)nc2cc1OC,5.431798275933005
4168,CHEMBL4079125,nM,3700.0,Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,5.431798275933005
4169,CHEMBL206197,nM,3700.0,Nc1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.431798275933005
4170,CHEMBL2064399,nM,3700.0,C[C@H](Nc1ncnc2cc3oc(=O)n(CCCN4CCOCC4)c3cc12)c1ccccc1,5.431798275933005
4171,CHEMBL3133896,nM,3710.0,C=CC(=O)N1CCc2c(sc3ncnc(Nc4ccc(Br)cc4F)c23)C1,5.430626090384954
4172,CHEMBL1242110,nM,3720.0,CC(C)n1nc(-c2cccc(O)c2F)c2c(N)ncnc21,5.429457060118103
4173,CHEMBL1830263,nM,3740.0,NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,5.427128397799519
4174,CHEMBL287022,nM,3762.4,CC#CC(=O)Nc1cnc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,5.424535034261977
4175,CHEMBL3740385,nM,3780.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1C(=O)c1cn(-c2ccc(Cl)cc2)nc1C(=O)Nc1ccccc1,5.422508200162775
4176,CHEMBL103667,nM,3800.0,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,5.42021640338319
4177,CHEMBL450786,nM,3800.0,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCC[C@@H]1CN1CCCC1,5.42021640338319
4178,CHEMBL332497,nM,3830.0,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,5.416801226031377
4179,CHEMBL1241485,nM,3850.0,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,5.414539270491499
4180,CHEMBL1821868,nM,3850.0,Cc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1C,5.414539270491499
4181,CHEMBL3263960,nM,3860.0,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1,5.413412695328245
4182,CHEMBL1241483,nM,3860.0,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1F,5.413412695328245
4183,CHEMBL1173794,nM,3870.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Cl)C2)cc1C,5.412289034981089
4184,CHEMBL1170278,nM,3880.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cccc2ccccc12,5.411168274405792
4185,CHEMBL3416614,nM,3883.0,Brc1cc2c(NCc3ccncc3)ncnc2s1,5.410832609453952
4186,CHEMBL3740582,nM,3890.0,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1nnc(C)c2nn(-c3ccccc3)cc12,5.410050398674292
4187,CHEMBL3221542,nM,3900.0,CCCOc1cc2ncnc(Nc3ccc(NC(=O)OCC)c(C)c3)c2cc1OC.Cl,5.4089353929735005
4188,CHEMBL3809489,nM,3900.0,Nc1nc(Nc2ccc3c(c2)CC[C@@H](N2CCCC2)CC3)nn1-c1cc2c(nn1)-c1ccccc1CCC2,5.4089353929735005
4189,CHEMBL3234740,nM,3900.0,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnccn1,5.4089353929735005
4190,CHEMBL3604927,nM,3900.0,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc([N+](=O)[O-])c3)n2)n[nH]1,5.4089353929735005
4191,CHEMBL541307,nM,3900.0,CN(C)CC(CNNC(N)=O)C(=O)c1ccc(OCc2ccccc2)cc1.Cl,5.4089353929735005
4192,CHEMBL4213146,nM,3900.0,CCc1c2cc(C(F)(F)F)ccc2n2cc(Cc3ccccc3)[nH]c(=O)c12,5.4089353929735005
4193,CHEMBL4102284,nM,3900.0,Cc1nc(C)c(/C=C2\CN(C(C)C)C/C(=C\c3nc(C)c(C)nc3C)C2=NO)nc1C,5.4089353929735005
4194,CHEMBL2316154,nM,3900.0,COc1cc(/C=C2\CCC/C(=C\c3ccc(N(C)C)cc3)C2=O)cc(OC)c1,5.4089353929735005
4195,CHEMBL4062617,nM,3920.0,C=CC(=O)NCc1cccc(-c2nc(C3CC3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,5.406713932979542
4196,CHEMBL1365395,nM,3920.0,Cc1ccc2c(C)nc(Nc3nc(O)cc(CSc4nnnn4-c4ccccc4)n3)nc2c1,5.406713932979542
4197,CHEMBL3133895,nM,3950.0,C=CC(=O)N1CCc2c(sc3ncnc(Nc4cccc(C)c4F)c23)C1,5.403402904373539
4198,CHEMBL3628799,nM,3950.0,O=C(Nc1ccc(Nc2ncnc3sc4c(c23)CCCC4)cc1)Nc1cccc(Br)c1,5.403402904373539
4199,CHEMBL388286,nM,3960.0,COc1ccc(N(CCCl)CCN/N=N/c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,5.402304814074488
4200,CHEMBL3263359,nM,3960.0,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3cccc4ccccc34)C2)cc1C,5.402304814074488
4201,CHEMBL358494,nM,4000.0,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,5.3979400086720375
4202,CHEMBL543669,nM,4000.0,COc1cc2ncnc(N(C)c3ccccc3)c2cc1OC.Cl,5.3979400086720375
4203,CHEMBL2018755,nM,4000.0,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C,5.3979400086720375
4204,CHEMBL483232,nM,4000.0,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc(OC)c2)c1O,5.3979400086720375
4205,CHEMBL3221552,nM,4000.0,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1C.Cl,5.3979400086720375
4206,CHEMBL319620,nM,4000.0,O=C(O)c1cc(NCc2cc(O)ccc2O)ccc1O,5.3979400086720375
4207,CHEMBL7810,nM,4000.0,COc1cc(O)c2c(=O)c(-c3cccc(Cl)c3)cn(CCc3ccccc3)c2c1,5.3979400086720375
4208,CHEMBL78280,nM,4000.0,CNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C(\C)[N+](=O)[O-])cc2OC)cc1,5.3979400086720375
4209,CHEMBL2312304,nM,4090.0,O=C(NCCCN1CCOC1=O)c1cnc(NCc2cc(Cl)ccc2Cl)nc1NC1CCCC1,5.388276691992658
4210,CHEMBL382186,nM,4100.0,CS(=O)(=O)Nc1ccc2c(c1)CNc1c(Nc3cccc(Br)c3)ncnc1O2,5.3872161432802645
4211,CHEMBL117804,nM,4100.0,c1ccc(CCNc2ncnc3ccccc23)cc1,5.3872161432802645
4212,CHEMBL1641989,nM,4100.0,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,5.3872161432802645
4213,CHEMBL448730,nM,4100.0,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,5.3872161432802645
4214,CHEMBL2424807,nM,4100.0,Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,5.3872161432802645
4215,CHEMBL103552,nM,4100.0,O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O,5.3872161432802645
4216,CHEMBL1172802,nM,4120.0,Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(F)cc1,5.3851027839668655
4217,CHEMBL1958039,nM,4120.0,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1,5.3851027839668655
4218,CHEMBL3746212,nM,4130.0,CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1,5.384049948343598
4219,CHEMBL1683971,nM,4130.0,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN1CCOCC1,5.384049948343598
4220,CHEMBL3237940,nM,4150.0,Cc1nn(-c2ccc(Cl)cc2)c(Cl)c1C1C(C#N)=C(N)N(c2cccnc2)C2=C1C(=O)CCC2,5.3819519032879075
4221,CHEMBL589809,nM,4150.0,O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Cl)cc(Cl)c1O,5.3819519032879075
4222,CHEMBL3608431,nM,4192.0,C=CC(=O)N[C@H]1CCN(c2nc(Nc3ccc(N4CCN(C)CC4)cc3)c3ncn(CCO)c3n2)C1,5.37757872602433
4223,CHEMBL195218,nM,4200.0,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F,5.376750709602099
4224,CHEMBL2047019,nM,4200.0,O=C(CCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1)NO,5.376750709602099
4225,CHEMBL4216265,nM,4210.0,COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccccc2NC(C)=O)n1,5.375717904164332
4226,CHEMBL1173688,nM,4210.0,Cc1ccc(C2=NN(C(N)=S)C(c3ccccc3Br)C2)cc1C,5.375717904164332
4227,CHEMBL1958217,nM,4240.0,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1,5.372634143407268
